date,GBX,USD
2014-03-06,156.5,2.617652650700427
2014-03-07,156.47,2.619286982654796
2014-03-10,157.36,2.6336128212363015
2014-03-11,157.48,2.622324402528479
2014-03-12,157.34,2.6174231506756604
2014-03-13,156.45,2.602020967303686
2014-03-14,155.82,2.5906841956428295
2014-03-17,155.88,2.5939873035313328
2014-03-18,156.77,2.60971537257393
2014-03-19,157.39,2.6121962984370923
2014-03-20,156.5,2.5885545023696674
2014-03-21,157.82,2.6074954805299617
2014-03-24,157.49,2.596748793721973
2014-03-25,157.45,2.598751523122232
2014-03-26,158.01,2.613771551057463
2014-03-27,156.98,2.604095744276303
2014-03-28,157.45,2.6176743664173268
2014-04-01,159.26,2.6537807742671986
2014-04-02,159.71,2.6574567517552325
2014-04-03,159.95,2.66387552457699
2014-04-04,159.77,2.6509140798029343
2014-04-07,158.56,2.628080690926045
2014-04-08,156.6,2.6025377015544504
2014-04-09,157.14,2.6325656634195496
2014-04-10,157.9,2.6536727682089385
2014-04-11,156.06,2.6185463236041904
2014-04-14,155.95,2.6099882140438018
2014-04-15,156.62,2.6199263266797863
2014-04-16,156.69,2.6211529762908503
2014-04-17,156.99,2.643323979087025
2014-04-22,157.91,2.6528915332550205
2014-04-23,158.25,2.663875
2014-04-24,158.08,2.654419209254879
2014-04-25,157.83,2.6530380304459116
2014-04-28,156.95,2.6360935441518074
2014-04-29,158.47,2.665088931894641
2014-04-30,158.12,2.6609937871777922
2014-05-02,158.66,2.6793807945976362
2014-05-06,158.44,2.674418877033094
2014-05-07,158.13,2.6852744027999593
2014-05-08,159.36,2.7023423620446207
2014-05-09,160.11,2.710147699276177
2014-05-12,160.55,2.7059680974477964
2014-05-13,161.74,2.7309501673210783
2014-05-14,162.43,2.7353891653683506
2014-05-15,162.28,2.72191922546183
2014-05-16,161.41,2.7110277189862164
2014-05-19,162.07,2.72787188006483
2014-05-20,161.84,2.721216252801633
2014-05-21,160.68,2.7065864953053205
2014-05-22,161.79,2.7338377162859735
2014-05-23,161.6,2.7258714459564106
2014-05-27,162.2,2.7359823733917934
2014-05-28,162.89,2.7383181233238045
2014-05-29,163.56,2.7359540384997025
2014-05-30,164.46,2.7517094170205727
2014-06-02,164.67,2.7588939762630944
2014-06-03,164.45,2.7548622547345456
2014-06-04,164.31,2.7501408461894994
2014-06-05,164.3,2.751044898454478
2014-06-06,163.88,2.7564689914127327
2014-06-09,164.39,2.76330686330999
2014-06-10,164.67,2.7696218220946918
2014-06-11,164.38,2.7537133048248266
2014-06-12,164.03,2.755999386887989
2014-06-13,162.16,2.748916368447164
2014-06-16,161.92,2.7503367561799354
2014-06-17,162.59,2.758858204515155
2014-06-18,162.68,2.760701955602537
2014-06-19,163.32,2.7761838711814986
2014-06-20,163.8,2.7932753205589975
2014-06-23,164.04,2.793733437973228
2014-06-24,163.86,2.789888461921354
2014-06-25,163.19,2.7716373883199554
2014-06-26,162.92,2.768482002151182
2014-06-27,162.62,2.7706016825351085
2014-06-30,162.59,2.7701790066791876
2014-07-01,160.49,2.747090293267245
2014-07-02,161.45,2.769141690269631
2014-07-03,161.97,2.780660534227052
2014-07-04,162.84,2.795434432331827
2014-07-07,162.6,2.7883068656716414
2014-07-08,162.27,2.782578051861703
2014-07-09,161.61,2.769504895166924
2014-07-10,161.45,2.7716450861589768
2014-07-11,161.19,2.7608636917689817
2014-07-14,162.31,2.779733812079941
2014-07-15,162.01,2.7687464207592627
2014-07-16,161.56,2.7695999999999996
2014-07-17,162.26,2.7816741293751788
2014-07-18,161.89,2.768723849953689
2014-07-21,162.72,2.781767731122089
2014-07-22,162.81,2.781545374881506
2014-07-23,163.35,2.788719341252345
2014-07-24,163.78,2.7915502095079305
2014-07-25,164.02,2.787354052038085
2014-07-28,163.75,2.7808905829449224
2014-07-29,163.89,2.7839444171940353
2014-07-30,163.34,2.7700380781830094
2014-07-31,162.63,2.7520377626416743
2014-08-01,160.52,2.7105059471941453
2014-08-04,160.62,2.7036188693667627
2014-08-05,160.8,2.712086175472295
2014-08-06,160.02,2.7001742409402545
2014-08-07,160.71,2.7106956594323877
2014-08-08,159.8,2.686107721452835
2014-08-11,161.43,2.70947786227015
2014-08-12,161.92,2.7174263335260047
2014-08-13,163.01,2.7403188343203655
2014-08-14,164.14,2.7387684986317495
2014-08-15,164.82,2.75088079917026
2014-08-18,164.28,2.7478905647556524
2014-08-19,165.89,2.7750127452586058
2014-08-20,166.23,2.7631779427451835
2014-08-21,166.57,2.763094713074366
2014-08-22,167.16,2.7709117630453193
2014-08-26,167.2,2.7745983183456158
2014-08-27,167.2,2.7673531353135314
2014-08-28,167.01,2.772945330081301
2014-08-29,167.32,2.7762196321938553
2014-09-01,167.62,2.782762791599354
2014-09-02,168.49,2.796529415182029
2014-09-03,169.64,2.7943714756463955
2014-09-04,169.99,2.798405497385022
2014-09-05,170.06,2.774337155417746
2014-09-08,171.78,2.7885305906365607
2014-09-09,171.84,2.7677404627641002
2014-09-10,171.44,2.7655280498286348
2014-09-11,170.67,2.7650368355995054
2014-09-12,171.2,2.780843585757643
2014-09-15,170.67,2.774324361966184
2014-09-16,171.03,2.7786709533803986
2014-09-17,170.84,2.7788798913677693
2014-09-18,170.26,2.770448166966474
2014-09-19,170.63,2.817886674291039
2014-09-22,170.97,2.794743512037779
2014-09-23,169.56,2.777914220676573
2014-09-24,168.32,2.761269670239337
2014-09-26,168.49,2.7510923289304428
2014-09-29,169.25,2.750614030981139
2014-09-30,169.86,2.758855161290323
2014-10-01,169.93,2.752783642972537
2014-10-02,168.75,2.73440411852404
2014-10-03,168.92,2.7256068957653037
2014-10-06,171.17,2.7354195437472493
2014-10-07,170.68,2.7392875873009332
2014-10-08,169.15,2.7192578953893194
2014-10-09,170.98,2.7663576383472175
2014-10-10,169.23,2.7302575896658423
2014-10-13,167.72,2.7045581823470743
2014-10-14,167.11,2.6873118139544583
2014-10-15,168.95,2.6859054643619555
2014-10-16,165.39,2.6470963387811373
2014-10-17,164.68,2.6496849114849117
2014-10-20,166.51,2.681224905841982
2014-10-21,168.04,2.7158614110410126
2014-10-22,170.11,2.7437440471840913
2014-10-23,170.46,2.7356036457523256
2014-10-24,171.32,2.748092604942503
2014-10-27,172.23,2.774248013762903
2014-10-28,173.2,2.7940969532554254
2014-10-29,174.69,2.8179211810093356
2014-10-30,175.28,2.8028379817407436
2014-10-31,178.06,2.847931965482991
2014-11-03,178.61,2.852470969824274
2014-11-04,178.79,2.859310788219831
2014-11-05,180.94,2.8965336745433907
2014-11-06,180.96,2.8884671704312113
2014-11-07,182.36,2.8895661231552165
2014-11-10,181.68,2.888755818750962
2014-11-11,183.58,2.9113171039297376
2014-11-12,183.81,2.926027039748954
2014-11-13,185.39,2.9250861210438415
2014-11-14,186.49,2.9242583836788283
2014-11-17,185.96,2.924996234543609
2014-11-18,186.81,2.925524154097653
2014-11-19,187.12,2.922837572755418
2014-11-20,186.68,2.9268045819204374
2014-11-21,187.5,2.944268388510929
2014-11-24,187.88,2.9428333431889317
2014-11-25,188.67,2.959362582446237
2014-11-26,188.17,2.955908326916166
2014-11-27,188.85,2.982876795477713
2014-11-28,189.75,2.9970922528032617
2014-12-01,190.66,2.976885308658402
2014-12-02,191.12,3.0064416998236183
2014-12-03,191.6,2.998862329248541
2014-12-04,191.58,3.006467842962483
2014-12-05,191.72,3.0029123651858347
2014-12-08,191.47,2.981741208607764
2014-12-09,191.18,2.9913830408111535
2014-12-10,189.65,2.9719159608190893
2014-12-11,187.63,2.9484357283363725
2014-12-12,187.87,2.9531203737572924
2015-01-15,193.08,2.941058295145631
2015-01-16,193.66,2.9420515563218386
2015-01-19,195.52,2.9614057059253844
2015-01-20,196.07,2.956308022581081
2015-01-21,196.56,2.979011858083975
2015-01-22,196.77,2.9824358113912024
2015-01-23,201.71,3.0301080974512233
2015-01-26,200.98,3.014406466689136
2015-01-27,200.6,3.0303825720586777
2015-01-28,197.02,2.9889129582426244
2015-01-29,197.36,2.989867443554261
2015-01-30,198.25,2.988880501288106
2015-02-02,195.61,2.9504266152908865
2015-02-03,196.61,2.9574758733101083
2015-02-04,195.9,2.9697291572925373
2015-02-05,196.03,2.9786649539573125
2015-02-06,195.98,3.0065151826288266
2015-02-09,195.83,2.9894256075887022
2015-02-10,195.09,2.972850812393424
2015-02-11,195.88,2.9880553055623773
2015-02-12,195.87,2.982702612385908
2015-02-13,195.88,3.0152889315214497
2015-02-16,195.68,3.018192263122018
2015-02-17,195.59,3.007908309160265
2015-02-18,195.73,3.0060074072114773
2015-02-19,196.45,3.0373060476320712
2015-02-20,197.04,3.0399411851836398
2015-02-23,198.47,3.054082971200755
2015-02-24,198.54,3.065152837555048
2015-02-25,198.21,3.0687122157373636
2015-02-26,198.18,3.0826140726146924
2015-02-27,199.58,3.0813195764774406
